label,message,message_2
0,"After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao...","После моей работы, ах... Ден 6 плюс, лор... Ты работаешь, осо обряд... Ден, иди в сад, лор, больше некуда пойти, ляо..."
0,"To the wonderful Okors, have a great month. We cherish you guys and wish you well each day. MojiBiola","Прекрасному Окорсу, удачного месяца. Мы дорожим вами, ребята, и желаем вам удачи каждый день. МоджиБиола"
0,Cuz ibored. And don wanna study,Потому скучал. И не хочу учиться
0,Wot about on wed nite I am 3 then but only til 9!,"Ничего насчет среды, мне тогда 3 года, но только до 9!"
0,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....","Роза для красного, красный для крови, кровь для сердца, сердце для тебя. Но ты для меня.... Отправь это всем своим друзьям.. В том числе и мне.. Если я тебе нравлюсь.. Если ты вернешься, 1-ты беден в отношениях! 2-вам нужен кто-то 1, чтобы поддерживать 3-у р друг 2 много 4-кто1 любит тебя 5+- кто-то1 молит бога жениться на тебе.:-) попробуй...."
0,Any way where are you and what doing.,"В любом случае, где ты и что делаешь."
0,That sucks. I'll go over so u can do my hair. You'll do it free right?,"Это отстой. Я подойду, и ты сможешь сделать мне прическу. Вы сделаете это бесплатно, верно?"
0,it's still not working. And this time i also tried adding zeros. That was the savings. The checking is  &lt;#&gt; ,это все еще не работает. И на этот раз я также попытался добавить нули. Это была экономия. Проверка <#>
0,"Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep.","Хм... Не знаю, может быть, сумка 4, которая выходит на улицу, не так уж и мала. Или что-нибудь, кроме духов, что-то, что я могу оставить."
0,Sday only joined.so training we started today:),Sday только присоединился.поэтому тренировки мы начали сегодня :)
0,Sorry * was at the grocers.,Извините * был в бакалейной лавке.
0,There are some nice pubs near here or there is Frankie n Bennys near the warner cinema?,Рядом есть несколько хороших пабов или Фрэнки и Беннис рядом с кинотеатром Уорнер?
1,"YOU VE WON! Your 4* Costa Del Sol Holiday or пїЅ5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, CostпїЅ1.50/pm, Max10mins","ВЫ ВЫИГРАЛИ! Ваш отпуск на Коста-дель-Соль 4* или 5000 евро ждут вас. Звоните 09050090044 Теперь с претензией. SAE, TC s, POBox334, Stockport, SK38xh, Стоимость 1.50/pm, Max10mins"
0,Yup... I havent been there before... You want to go for the yoga? I can call up to book ,Ага... Я там раньше не был... Хочешь пойти на йогу? могу позвонить забронировать
0,Oh shut it. Omg yesterday I had a dream that I had 2 kids both boys. I was so pissed. Not only about the kids but them being boys. I even told mark in my dream that he was changing diapers cause I'm not getting owed in the face.,"О, заткнись. Омг вчера мне приснилось что у меня 2 детей оба мальчики. Я был так зол. Не только о детях, но и о том, что они мальчики. Я даже сказала Марку во сне, что он меняет подгузники, потому что мне не должны в лицо."
0,Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys.,"Да, я думаю, он был бы очень нежным. В отличие от других врачей, которые относятся к своим пациентам как к индюкам."
1,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,БЕСПЛАТНО в течение 1-й недели! No1 Nokia tone 4 ur mobile каждую неделю просто отправьте текстовое сообщение NOKIA на номер 8077 Получите текстовое сообщение и расскажите своим друзьям. www.getzed.co.uk POBox 36504 W45WQ 16+ норма 150p/тон
0,Now that you have started dont stop. Just pray for more good ideas and anything i see that can help you guys i.ll forward you a link.,"Теперь, когда вы начали, не останавливайтесь. Просто молитесь о большем количестве хороших идей и обо всем, что я вижу, что может помочь вам, ребята, я отправлю вам ссылку."
